timestamp,machine_id,signal_name,signal_value,event_type,is_failure
2026-06-21T06:06:41,filler_01,FILR1_NET_WT_G,499.21,reading,0
2026-06-21T06:06:41,filler_02,FILR2_NET_WT_G,500.09,reading,0
2026-06-21T06:06:41,packer_01,PACK1_LINE_SPD,121.87,reading,0
2026-06-21T06:06:41,chiller_01,CHIL1_ROOM_TEMP_F,37.25,reading,0
2026-06-21T07:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,163.16,reading,0
2026-06-21T07:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,46.88,reading,0
2026-06-21T07:06:41,mixer_01,MIXR1_AGIT_VIB,2.05,reading,0
2026-06-21T07:06:41,mixer_02,MIXR2_AGIT_VIB,1.69,reading,0
2026-06-21T07:06:41,filler_01,FILR1_NET_WT_G,500.49,reading,0
2026-06-21T07:06:41,filler_02,FILR2_NET_WT_G,502.04,reading,0
2026-06-21T07:06:41,packer_01,PACK1_LINE_SPD,118.67,reading,0
2026-06-21T07:06:41,chiller_01,CHIL1_ROOM_TEMP_F,37.31,reading,0
2026-06-21T08:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,163.87,reading,0
2026-06-21T08:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,46.14,reading,0
2026-06-21T08:06:41,mixer_01,MIXR1_AGIT_VIB,2.34,reading,0
2026-06-21T08:06:41,mixer_02,MIXR2_AGIT_VIB,1.73,reading,0
2026-06-21T08:06:41,filler_01,FILR1_NET_WT_G,501.67,reading,0
2026-06-21T08:06:41,filler_02,FILR2_NET_WT_G,500.64,reading,0
2026-06-21T08:06:41,packer_01,PACK1_LINE_SPD,117.77,reading,0
2026-06-21T08:06:41,chiller_01,CHIL1_ROOM_TEMP_F,37.28,reading,0
2026-06-21T09:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,163.55,reading,0
2026-06-21T09:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,47.44,reading,0
2026-06-21T09:06:41,mixer_01,MIXR1_AGIT_VIB,2.1,reading,0
2026-06-21T09:06:41,mixer_02,MIXR2_AGIT_VIB,1.66,reading,0
2026-06-21T09:06:41,filler_01,FILR1_NET_WT_G,502.46,reading,0
2026-06-21T09:06:41,filler_02,FILR2_NET_WT_G,500.48,reading,0
2026-06-21T09:06:41,packer_01,PACK1_LINE_SPD,119.04,reading,0
2026-06-21T09:06:41,chiller_01,CHIL1_ROOM_TEMP_F,36.74,reading,0
2026-06-21T10:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,164.42,reading,0
2026-06-21T10:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,47.64,reading,0
2026-06-21T10:06:41,mixer_01,MIXR1_AGIT_VIB,2.18,reading,0
2026-06-21T10:06:41,mixer_02,MIXR2_AGIT_VIB,1.81,reading,0
2026-06-21T10:06:41,filler_01,FILR1_NET_WT_G,500.73,reading,0
2026-06-21T10:06:41,filler_02,FILR2_NET_WT_G,498.55,reading,0
2026-06-21T10:06:41,packer_01,PACK1_LINE_SPD,119.5,reading,0
2026-06-21T10:06:41,chiller_01,CHIL1_ROOM_TEMP_F,37.36,reading,0
2026-06-21T11:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,164.04,reading,0
2026-06-21T11:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,47.67,reading,0
2026-06-21T11:06:41,mixer_01,MIXR1_AGIT_VIB,2.02,reading,0
2026-06-21T11:06:41,mixer_02,MIXR2_AGIT_VIB,2.04,reading,0
2026-06-21T11:06:41,filler_01,FILR1_NET_WT_G,501.17,reading,0
2026-06-21T11:06:41,filler_02,FILR2_NET_WT_G,498.68,reading,0
2026-06-21T11:06:41,packer_01,PACK1_LINE_SPD,118.56,reading,0
2026-06-21T11:06:41,chiller_01,CHIL1_ROOM_TEMP_F,37.64,reading,0
2026-06-21T12:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,163.9,reading,0
2026-06-21T12:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,47.05,reading,0
2026-06-21T12:06:41,mixer_01,MIXR1_AGIT_VIB,2.1,reading,0
2026-06-21T12:06:41,mixer_02,MIXR2_AGIT_VIB,2.01,reading,0
2026-06-21T12:06:41,filler_01,FILR1_NET_WT_G,498.94,reading,0
2026-06-21T12:06:41,filler_02,FILR2_NET_WT_G,498.74,reading,0
2026-06-21T12:06:41,packer_01,PACK1_LINE_SPD,120.88,reading,0
2026-06-21T12:06:41,chiller_01,CHIL1_ROOM_TEMP_F,38.05,reading,0
2026-06-21T13:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,163.61,reading,0
2026-06-21T13:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,47.94,reading,0
2026-06-21T13:06:41,mixer_01,MIXR1_AGIT_VIB,1.97,reading,0
2026-06-21T13:06:41,mixer_02,MIXR2_AGIT_VIB,2.27,reading,0
2026-06-21T13:06:41,filler_01,FILR1_NET_WT_G,499.11,reading,0
2026-06-21T13:06:41,filler_02,FILR2_NET_WT_G,497.93,reading,0
2026-06-21T13:06:41,packer_01,PACK1_LINE_SPD,120.45,reading,0
2026-06-21T13:06:41,chiller_01,CHIL1_ROOM_TEMP_F,37.88,reading,0
2026-06-21T14:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,163.76,reading,0
2026-06-21T14:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,47.09,reading,0
2026-06-21T14:06:41,mixer_01,MIXR1_AGIT_VIB,1.72,reading,0
2026-06-21T14:06:41,mixer_02,MIXR2_AGIT_VIB,2.06,reading,0
2026-06-21T14:06:41,filler_01,FILR1_NET_WT_G,497.95,reading,0
2026-06-21T14:06:41,filler_02,FILR2_NET_WT_G,497.75,reading,0
2026-06-21T14:06:41,packer_01,PACK1_LINE_SPD,119.45,reading,0
2026-06-21T14:06:41,chiller_01,CHIL1_ROOM_TEMP_F,38.09,reading,0
2026-06-21T15:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,164.2,reading,0
2026-06-21T15:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,47.83,reading,0
2026-06-21T15:06:41,mixer_01,MIXR1_AGIT_VIB,1.95,reading,0
2026-06-21T15:06:41,mixer_02,MIXR2_AGIT_VIB,2.27,reading,0
2026-06-21T15:06:41,filler_01,FILR1_NET_WT_G,497.91,reading,0
2026-06-21T15:06:41,filler_02,FILR2_NET_WT_G,500.58,reading,0
2026-06-21T15:06:41,packer_01,PACK1_LINE_SPD,117.15,reading,0
2026-06-21T15:06:41,chiller_01,CHIL1_ROOM_TEMP_F,38.51,reading,0
2026-06-21T16:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,164.1,reading,0
2026-06-21T16:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,49.17,reading,0
2026-06-21T16:06:41,mixer_01,MIXR1_AGIT_VIB,1.92,reading,0
2026-06-21T16:06:41,mixer_02,MIXR2_AGIT_VIB,2.12,reading,0
2026-06-21T16:06:41,filler_01,FILR1_NET_WT_G,500.33,reading,0
2026-06-21T16:06:41,filler_02,FILR2_NET_WT_G,499.96,reading,0
2026-06-21T16:06:41,packer_01,PACK1_LINE_SPD,117.76,reading,0
2026-06-21T16:06:41,chiller_01,CHIL1_ROOM_TEMP_F,38.7,reading,0
2026-06-21T17:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,164.04,reading,0
2026-06-21T17:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,48.75,reading,0
2026-06-21T17:06:41,mixer_01,MIXR1_AGIT_VIB,1.74,reading,0
2026-06-21T17:06:41,mixer_02,MIXR2_AGIT_VIB,2.17,reading,0
2026-06-21T17:06:41,filler_01,FILR1_NET_WT_G,499.69,reading,0
2026-06-21T17:06:41,filler_02,FILR2_NET_WT_G,499.62,reading,0
2026-06-21T17:06:41,packer_01,PACK1_LINE_SPD,119.5,reading,0
2026-06-21T17:06:41,chiller_01,CHIL1_ROOM_TEMP_F,38.48,reading,0
2026-06-21T18:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,163.38,reading,0
2026-06-21T18:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,48.01,reading,0
2026-06-21T18:06:41,mixer_01,MIXR1_AGIT_VIB,1.85,reading,0
2026-06-21T18:06:41,mixer_02,MIXR2_AGIT_VIB,2.02,reading,0
2026-06-21T18:06:41,filler_01,FILR1_NET_WT_G,498.78,reading,0
2026-06-21T18:06:41,filler_02,FILR2_NET_WT_G,498.94,reading,0
2026-06-21T18:06:41,packer_01,PACK1_LINE_SPD,119.04,reading,0
2026-06-21T18:06:41,chiller_01,CHIL1_ROOM_TEMP_F,38.43,reading,0
2026-06-21T19:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,167.14,reading,0
2026-06-21T19:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,48.48,reading,0
2026-06-21T19:06:41,mixer_01,MIXR1_AGIT_VIB,2.81,reading,0
2026-06-21T19:06:41,mixer_02,MIXR2_AGIT_VIB,1.88,reading,0
2026-06-21T19:06:41,filler_01,FILR1_NET_WT_G,499.81,reading,0
2026-06-21T19:06:41,filler_02,FILR2_NET_WT_G,497.65,reading,0
2026-06-21T19:06:41,packer_01,PACK1_LINE_SPD,111.49,reading,0
2026-06-21T19:06:41,chiller_01,CHIL1_ROOM_TEMP_F,37.16,reading,0
2026-06-21T20:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,165.65,reading,0
2026-06-21T20:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,46.28,reading,0
2026-06-21T20:06:41,mixer_01,MIXR1_AGIT_VIB,2.69,reading,0
2026-06-21T20:06:41,mixer_02,MIXR2_AGIT_VIB,2.05,reading,0
2026-06-21T20:06:41,filler_01,FILR1_NET_WT_G,500.59,reading,0
2026-06-21T20:06:41,filler_02,FILR2_NET_WT_G,498.09,reading,0
2026-06-21T20:06:41,packer_01,PACK1_LINE_SPD,112.25,reading,0
2026-06-21T20:06:41,chiller_01,CHIL1_ROOM_TEMP_F,37.77,reading,0
2026-06-21T21:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,165.84,reading,0
2026-06-21T21:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,45.66,reading,0
2026-06-21T21:06:41,mixer_01,MIXR1_AGIT_VIB,2.35,reading,0
2026-06-21T21:06:41,mixer_02,MIXR2_AGIT_VIB,2.02,reading,0
2026-06-21T21:06:41,filler_01,FILR1_NET_WT_G,501.42,reading,0
2026-06-21T21:06:41,filler_02,FILR2_NET_WT_G,497.72,reading,0
2026-06-21T21:06:41,packer_01,PACK1_LINE_SPD,115.72,reading,0
2026-06-21T21:06:41,chiller_01,CHIL1_ROOM_TEMP_F,38.19,reading,0
2026-06-21T22:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,165.02,reading,0
2026-06-21T22:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,44.85,reading,0
2026-06-21T22:06:41,mixer_01,MIXR1_AGIT_VIB,2.28,reading,0
2026-06-21T22:06:41,mixer_02,MIXR2_AGIT_VIB,1.98,reading,0
2026-06-21T22:06:41,filler_01,FILR1_NET_WT_G,499.2,reading,0
2026-06-21T22:06:41,filler_02,FILR2_NET_WT_G,497.65,reading,0
2026-06-21T22:06:41,packer_01,PACK1_LINE_SPD,119.09,reading,0
2026-06-21T22:06:41,chiller_01,CHIL1_ROOM_TEMP_F,38.28,reading,0
2026-06-21T23:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,165.56,reading,0
2026-06-21T23:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,45.83,reading,0
2026-06-21T23:06:41,mixer_01,MIXR1_AGIT_VIB,2.3,reading,0
2026-06-21T23:06:41,mixer_02,MIXR2_AGIT_VIB,1.97,reading,0
2026-06-21T23:06:41,filler_01,FILR1_NET_WT_G,499.17,reading,0
2026-06-21T23:06:41,filler_02,FILR2_NET_WT_G,498.65,reading,0
2026-06-21T23:06:41,packer_01,PACK1_LINE_SPD,120.55,reading,0
2026-06-21T23:06:41,chiller_01,CHIL1_ROOM_TEMP_F,38.01,reading,0
2026-06-22T00:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,165.37,reading,0
2026-06-22T00:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,46.91,reading,0
2026-06-22T00:06:41,mixer_01,MIXR1_AGIT_VIB,2.23,reading,0
2026-06-22T00:06:41,mixer_02,MIXR2_AGIT_VIB,1.83,reading,0
2026-06-22T00:06:41,filler_01,FILR1_NET_WT_G,499.09,reading,0
2026-06-22T00:06:41,filler_02,FILR2_NET_WT_G,500.11,reading,0
2026-06-22T00:06:41,packer_01,PACK1_LINE_SPD,119.96,reading,0
2026-06-22T00:06:41,chiller_01,CHIL1_ROOM_TEMP_F,38.1,reading,0
2026-06-22T01:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,165.57,reading,0
2026-06-22T01:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,46.43,reading,0
2026-06-22T01:06:41,mixer_01,MIXR1_AGIT_VIB,2.51,reading,0
2026-06-22T01:06:41,mixer_02,MIXR2_AGIT_VIB,1.95,reading,0
2026-06-22T01:06:41,filler_01,FILR1_NET_WT_G,499.42,reading,0
2026-06-22T01:06:41,filler_02,FILR2_NET_WT_G,499.54,reading,0
2026-06-22T01:06:41,packer_01,PACK1_LINE_SPD,119.39,reading,0
2026-06-22T01:06:41,chiller_01,CHIL1_ROOM_TEMP_F,38.13,reading,0
2026-06-22T02:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,164.74,reading,0
2026-06-22T02:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,47.51,reading,0
2026-06-22T02:06:41,mixer_01,MIXR1_AGIT_VIB,2.71,reading,0
2026-06-22T02:06:41,mixer_02,MIXR2_AGIT_VIB,2.13,reading,0
2026-06-22T02:06:41,filler_01,FILR1_NET_WT_G,500.03,reading,0
2026-06-22T02:06:41,filler_02,FILR2_NET_WT_G,500.8,reading,0
2026-06-22T02:06:41,packer_01,PACK1_LINE_SPD,117.02,reading,0
2026-06-22T02:06:41,chiller_01,CHIL1_ROOM_TEMP_F,37.73,reading,0
2026-06-22T03:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,164.55,reading,0
2026-06-22T03:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,46.74,reading,0
2026-06-22T03:06:41,mixer_01,MIXR1_AGIT_VIB,2.75,reading,0
2026-06-22T03:06:41,mixer_02,MIXR2_AGIT_VIB,1.86,reading,0
2026-06-22T03:06:41,filler_01,FILR1_NET_WT_G,498.56,reading,0
2026-06-22T03:06:41,filler_02,FILR2_NET_WT_G,501.05,reading,0
2026-06-22T03:06:41,packer_01,PACK1_LINE_SPD,118.97,reading,0
2026-06-22T03:06:41,chiller_01,CHIL1_ROOM_TEMP_F,37.63,reading,0
2026-06-22T04:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,164.25,reading,0
2026-06-22T04:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,46.79,reading,0
2026-06-22T04:06:41,mixer_01,MIXR1_AGIT_VIB,2.75,reading,0
2026-06-22T04:06:41,mixer_02,MIXR2_AGIT_VIB,1.79,reading,0
2026-06-22T04:06:41,filler_01,FILR1_NET_WT_G,499.45,reading,0
2026-06-22T04:06:41,filler_02,FILR2_NET_WT_G,499.7,reading,0
2026-06-22T04:06:41,packer_01,PACK1_LINE_SPD,118.03,reading,0
2026-06-22T04:06:41,chiller_01,CHIL1_ROOM_TEMP_F,37.17,reading,0
2026-06-22T05:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,163.84,reading,0
2026-06-22T05:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,46.56,reading,0
2026-06-22T05:06:41,mixer_01,MIXR1_AGIT_VIB,2.55,reading,0
2026-06-22T05:06:41,mixer_02,MIXR2_AGIT_VIB,1.86,reading,0
2026-06-22T05:06:41,filler_01,FILR1_NET_WT_G,498.41,reading,0
2026-06-22T05:06:41,filler_02,FILR2_NET_WT_G,499.69,reading,0
2026-06-22T05:06:41,packer_01,PACK1_LINE_SPD,118.71,reading,0
2026-06-22T05:06:41,chiller_01,CHIL1_ROOM_TEMP_F,37.43,reading,0
2026-06-22T06:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,164.7,reading,0
2026-06-22T06:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,46.41,reading,0
2026-06-22T06:06:41,mixer_01,MIXR1_AGIT_VIB,2.43,reading,0
2026-06-22T06:06:41,mixer_02,MIXR2_AGIT_VIB,1.85,reading,0
2026-06-22T06:06:41,filler_01,FILR1_NET_WT_G,500.17,reading,0
2026-06-22T06:06:41,filler_02,FILR2_NET_WT_G,498.48,reading,0
2026-06-22T06:06:41,packer_01,PACK1_LINE_SPD,114.18,reading,0
2026-06-22T06:06:41,chiller_01,CHIL1_ROOM_TEMP_F,37.64,reading,0
2026-06-22T07:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,165.01,reading,0
2026-06-22T07:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,47.1,reading,0
2026-06-22T07:06:41,mixer_01,MIXR1_AGIT_VIB,2.5,reading,0
2026-06-22T07:06:41,mixer_02,MIXR2_AGIT_VIB,2.32,reading,0
2026-06-22T07:06:41,filler_01,FILR1_NET_WT_G,499.58,reading,0
2026-06-22T07:06:41,filler_02,FILR2_NET_WT_G,499.7,reading,0
2026-06-22T07:06:41,packer_01,PACK1_LINE_SPD,116.06,reading,0
2026-06-22T07:06:41,chiller_01,CHIL1_ROOM_TEMP_F,37.74,reading,0
2026-06-22T08:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,165.16,reading,0
2026-06-22T08:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,46.27,reading,0
2026-06-22T08:06:41,mixer_01,MIXR1_AGIT_VIB,2.57,reading,0
2026-06-22T08:06:41,mixer_02,MIXR2_AGIT_VIB,2.38,reading,0
2026-06-22T08:06:41,filler_01,FILR1_NET_WT_G,498.9,reading,0
2026-06-22T08:06:41,filler_02,FILR2_NET_WT_G,498.94,reading,0
2026-06-22T08:06:41,packer_01,PACK1_LINE_SPD,115.62,reading,0
2026-06-22T08:06:41,chiller_01,CHIL1_ROOM_TEMP_F,37.68,reading,0
2026-06-22T09:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,164.73,reading,0
2026-06-22T09:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,45.85,reading,0
2026-06-22T09:06:41,mixer_01,MIXR1_AGIT_VIB,2.59,reading,0
2026-06-22T09:06:41,mixer_02,MIXR2_AGIT_VIB,2.5,reading,0
2026-06-22T09:06:41,filler_01,FILR1_NET_WT_G,498.72,reading,0
2026-06-22T09:06:41,filler_02,FILR2_NET_WT_G,498.19,reading,0
2026-06-22T09:06:41,packer_01,PACK1_LINE_SPD,114.57,reading,0
2026-06-22T09:06:41,chiller_01,CHIL1_ROOM_TEMP_F,37.68,reading,0
2026-06-22T10:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,164.45,reading,0
2026-06-22T10:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,45.19,reading,0
2026-06-22T10:06:41,mixer_01,MIXR1_AGIT_VIB,2.41,reading,0
2026-06-22T10:06:41,mixer_02,MIXR2_AGIT_VIB,2.46,reading,0
2026-06-22T10:06:41,filler_01,FILR1_NET_WT_G,500.05,reading,0
2026-06-22T10:06:41,filler_02,FILR2_NET_WT_G,499.16,reading,0
2026-06-22T10:06:41,packer_01,PACK1_LINE_SPD,110.6,reading,0
2026-06-22T10:06:41,chiller_01,CHIL1_ROOM_TEMP_F,37.83,reading,0
2026-06-22T11:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,163.75,reading,0
2026-06-22T11:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,45.55,reading,0
2026-06-22T11:06:41,mixer_01,MIXR1_AGIT_VIB,2.34,reading,0
2026-06-22T11:06:41,mixer_02,MIXR2_AGIT_VIB,2.11,reading,0
2026-06-22T11:06:41,filler_01,FILR1_NET_WT_G,499.3,reading,0
2026-06-22T11:06:41,filler_02,FILR2_NET_WT_G,497.87,reading,0
2026-06-22T11:06:41,packer_01,PACK1_LINE_SPD,111.32,reading,0
2026-06-22T11:06:41,chiller_01,CHIL1_ROOM_TEMP_F,37.91,reading,0
2026-06-22T12:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,164.49,reading,0
2026-06-22T12:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,45.18,reading,0
2026-06-22T12:06:41,mixer_01,MIXR1_AGIT_VIB,2.5,reading,0
2026-06-22T12:06:41,mixer_02,MIXR2_AGIT_VIB,2.19,reading,0
2026-06-22T12:06:41,filler_01,FILR1_NET_WT_G,499.06,reading,0
2026-06-22T12:06:41,filler_02,FILR2_NET_WT_G,497.87,reading,0
2026-06-22T12:06:41,packer_01,PACK1_LINE_SPD,114.11,reading,0
2026-06-22T12:06:41,chiller_01,CHIL1_ROOM_TEMP_F,38.06,reading,0
2026-06-22T13:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,164.27,reading,0
2026-06-22T13:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,46.2,reading,0
2026-06-22T13:06:41,mixer_01,MIXR1_AGIT_VIB,2.36,reading,0
2026-06-22T13:06:41,mixer_02,MIXR2_AGIT_VIB,2.18,reading,0
2026-06-22T13:06:41,filler_01,FILR1_NET_WT_G,499.07,reading,0
2026-06-22T13:06:41,filler_02,FILR2_NET_WT_G,496.83,reading,0
2026-06-22T13:06:41,packer_01,PACK1_LINE_SPD,115.48,reading,0
2026-06-22T13:06:41,chiller_01,CHIL1_ROOM_TEMP_F,38.01,reading,0
2026-06-22T14:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,164.24,reading,0
2026-06-22T14:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,45.05,reading,0
2026-06-22T14:06:41,mixer_01,MIXR1_AGIT_VIB,2.59,reading,0
2026-06-22T14:06:41,mixer_02,MIXR2_AGIT_VIB,2.03,reading,0
2026-06-22T14:06:41,filler_01,FILR1_NET_WT_G,497.51,reading,0
2026-06-22T14:06:41,filler_02,FILR2_NET_WT_G,497.58,reading,0
2026-06-22T14:06:41,packer_01,PACK1_LINE_SPD,114.38,reading,0
2026-06-22T14:06:41,chiller_01,CHIL1_ROOM_TEMP_F,37.54,reading,0
2026-06-22T15:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,164.59,reading,0
2026-06-22T15:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,44.21,reading,0
2026-06-22T15:06:41,mixer_01,MIXR1_AGIT_VIB,2.67,reading,0
2026-06-22T15:06:41,mixer_02,MIXR2_AGIT_VIB,1.85,reading,0
2026-06-22T15:06:41,filler_01,FILR1_NET_WT_G,497.8,reading,0
2026-06-22T15:06:41,filler_02,FILR2_NET_WT_G,496.59,reading,0
2026-06-22T15:06:41,packer_01,PACK1_LINE_SPD,117.98,reading,0
2026-06-22T15:06:41,chiller_01,CHIL1_ROOM_TEMP_F,38.17,reading,0
2026-06-22T16:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,164.0,reading,0
2026-06-22T16:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,45.54,reading,0
2026-06-22T16:06:41,mixer_01,MIXR1_AGIT_VIB,2.51,reading,0
2026-06-22T16:06:41,mixer_02,MIXR2_AGIT_VIB,1.99,reading,0
2026-06-22T16:06:41,filler_01,FILR1_NET_WT_G,497.63,reading,0
2026-06-22T16:06:41,filler_02,FILR2_NET_WT_G,496.89,reading,0
2026-06-22T16:06:41,packer_01,PACK1_LINE_SPD,117.87,reading,0
2026-06-22T16:06:41,chiller_01,CHIL1_ROOM_TEMP_F,38.4,reading,0
2026-06-22T17:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,162.18,reading,0
2026-06-22T17:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,45.61,reading,0
2026-06-22T17:06:41,mixer_01,MIXR1_AGIT_VIB,2.35,reading,0
2026-06-22T17:06:41,mixer_02,MIXR2_AGIT_VIB,1.95,reading,0
2026-06-22T17:06:41,filler_01,FILR1_NET_WT_G,497.58,reading,0
2026-06-22T17:06:41,filler_02,FILR2_NET_WT_G,496.43,reading,0
2026-06-22T17:06:41,packer_01,PACK1_LINE_SPD,116.52,reading,0
2026-06-22T17:06:41,chiller_01,CHIL1_ROOM_TEMP_F,38.45,reading,0
2026-06-22T18:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,162.47,reading,0
2026-06-22T18:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,45.45,reading,0
2026-06-22T18:06:41,mixer_01,MIXR1_AGIT_VIB,2.25,reading,0
2026-06-22T18:06:41,mixer_02,MIXR2_AGIT_VIB,1.94,reading,0
2026-06-22T18:06:41,filler_01,FILR1_NET_WT_G,499.13,reading,0
2026-06-22T18:06:41,filler_02,FILR2_NET_WT_G,496.87,reading,0
2026-06-22T18:06:41,packer_01,PACK1_LINE_SPD,116.26,reading,0
2026-06-22T18:06:41,chiller_01,CHIL1_ROOM_TEMP_F,38.63,reading,0
2026-06-22T19:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,163.73,reading,0
2026-06-22T19:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,44.39,reading,0
2026-06-22T19:06:41,mixer_01,MIXR1_AGIT_VIB,1.65,reading,0
2026-06-22T19:06:41,mixer_02,MIXR2_AGIT_VIB,1.73,reading,0
2026-06-22T19:06:41,filler_01,FILR1_NET_WT_G,498.92,reading,0
2026-06-22T19:06:41,filler_02,FILR2_NET_WT_G,504.61,reading,0
2026-06-22T19:06:41,packer_01,PACK1_LINE_SPD,116.39,reading,0
2026-06-22T19:06:41,chiller_01,CHIL1_ROOM_TEMP_F,37.79,reading,0
2026-06-22T20:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,164.69,reading,0
2026-06-22T20:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,44.88,reading,0
2026-06-22T20:06:41,mixer_01,MIXR1_AGIT_VIB,1.92,reading,0
2026-06-22T20:06:41,mixer_02,MIXR2_AGIT_VIB,1.82,reading,0
2026-06-22T20:06:41,filler_01,FILR1_NET_WT_G,501.06,reading,0
2026-06-22T20:06:41,filler_02,FILR2_NET_WT_G,501.6,reading,0
2026-06-22T20:06:41,packer_01,PACK1_LINE_SPD,120.08,reading,0
2026-06-22T20:06:41,chiller_01,CHIL1_ROOM_TEMP_F,38.31,reading,0
2026-06-22T21:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,164.12,reading,0
2026-06-22T21:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,44.79,reading,0
2026-06-22T21:06:41,mixer_01,MIXR1_AGIT_VIB,2.24,reading,0
2026-06-22T21:06:41,mixer_02,MIXR2_AGIT_VIB,2.02,reading,0
2026-06-22T21:06:41,filler_01,FILR1_NET_WT_G,499.16,reading,0
2026-06-22T21:06:41,filler_02,FILR2_NET_WT_G,500.68,reading,0
2026-06-22T21:06:41,packer_01,PACK1_LINE_SPD,119.56,reading,0
2026-06-22T21:06:41,chiller_01,CHIL1_ROOM_TEMP_F,38.05,reading,0
2026-06-22T22:06:41,pasteuriser_01,PSTR1_PROD_TEMP_F,164.72,reading,0
2026-06-22T22:06:41,pasteuriser_01,PSTR1_HOLD_PRESS_PSI,45.18,reading,0
